id_animal,perimetro_toracico_cm,comprimento_corporal_cm,fator_genetico,peso_kg
2838,214.4,149.2,11729.0,577.3
2839,223.3,147.2,11642.0,619.6
2840,187.6,146.4,11217.0,477.6
2841,194.4,149.4,11327.0,492.5
2842,167.3,145.5,11005.0,357.9
2843,212.2,156.6,11121.0,638.5
2844,172.5,146.0,11656.0,371.3
2845,193.3,165.9,11783.0,530.3
2846,173.5,164.7,11597.0,455.9
2847,181.2,141.1,11312.0,423.1
2848,177.4,150.7,10895.0,435.9
2849,180.9,143.5,10863.0,411.1
2850,181.9,146.7,11212.0,425.6
2851,181.8,170.0,11310.0,507.4
2852,202.5,146.9,11470.0,507.7
2853,173.4,153.6,10807.0,459.6
2854,193.3,155.4,11889.0,488.7
2855,208.3,140.0,11200.0,542.9
2856,182.3,141.4,11733.0,390.7
2857,179.2,137.9,11388.0,396.5
2858,186.5,141.1,10943.0,431.4
2859,207.7,121.5,11677.0,481.3
2860,192.9,155.4,11581.0,519.3
2861,182.0,170.5,11380.0,511.3
2862,197.3,151.5,11366.0,497.7
2863,173.5,135.8,10896.0,378.2
2864,200.2,143.6,11521.0,517.7
2865,196.1,145.4,11802.0,482.8
2866,185.4,139.8,10903.0,425.7
2867,177.4,158.6,11090.0,440.4
2868,176.7,158.1,11793.0,411.8
2869,198.0,138.4,11113.0,479.5
2870,208.4,157.3,11519.0,616.0
2871,180.4,165.3,11388.0,443.7
2872,196.9,169.0,11456.0,581.7
2873,158.7,178.7,11257.0,380.3
2874,181.2,141.0,11130.0,401.6
2875,189.5,178.2,10853.0,559.8
2876,176.4,146.5,11619.0,383.8
2877,176.0,144.1,11621.0,406.5
2878,180.0,153.3,11538.0,434.3
2879,194.4,144.2,11508.0,455.4
2880,187.2,154.0,11068.0,502.8
2881,156.4,136.8,10825.0,327.7
2882,158.2,147.6,11690.0,317.6
2883,180.9,162.9,11340.0,500.5
2884,196.9,149.4,11138.0,532.3
2885,148.8,151.4,10912.0,317.4
2886,182.5,154.8,10869.0,462.2
2887,182.1,161.7,11184.0,488.9
2888,210.8,133.4,11685.0,510.8
2889,184.2,155.8,11811.0,455.6
2890,195.7,147.3,11786.0,468.6
2891,192.1,151.7,11812.0,475.8
2892,158.0,160.6,11798.0,327.7
2893,201.5,138.1,11380.0,460.5
2894,193.2,139.9,11041.0,488.0
2895,197.6,130.6,11678.0,414.4
2896,248.9,144.5,11035.0,812.8
2897,158.7,163.3,11094.0,375.9
2898,215.9,148.8,11057.0,632.0
2899,185.7,136.6,11366.0,410.1
2900,194.3,145.1,11154.0,495.4
2901,189.3,135.1,10970.0,448.5
2902,183.6,138.7,11298.0,425.1
2903,181.5,153.9,11761.0,456.8
2904,194.9,138.3,11428.0,463.3
2905,167.2,161.1,11766.0,384.0
2906,201.3,149.3,11015.0,535.4
2907,183.8,150.9,10984.0,470.3
2908,173.0,147.2,11433.0,395.6
2909,183.2,157.7,11310.0,465.4
2910,208.9,157.8,11526.0,605.5
2911,182.0,153.4,11674.0,430.6
2912,195.4,155.6,11626.0,521.1
2913,179.0,147.9,11836.0,414.2
2914,201.4,155.4,11238.0,574.3
2915,200.3,146.6,11027.0,535.1
2916,217.7,150.0,11406.0,607.9
2917,187.4,147.3,10922.0,464.1
2918,200.0,145.4,11118.0,532.3
2919,191.5,143.1,11029.0,512.4
2920,209.4,154.7,11236.0,598.7
2921,179.2,163.1,10922.0,486.5
2922,201.2,161.7,10835.0,595.7
2923,187.1,137.4,11522.0,402.8
2924,189.0,162.9,11471.0,497.3
2925,191.4,146.8,11579.0,433.1
2926,193.8,156.0,11526.0,528.6
2927,188.3,140.9,10926.0,423.7
2928,193.2,151.4,11120.0,504.4
2929,213.7,153.1,10942.0,621.3
2930,204.8,135.2,11727.0,470.0
2931,203.0,156.1,11622.0,574.3
2932,183.2,163.5,11022.0,500.6
2933,176.7,148.3,11175.0,399.5
2934,204.3,163.6,11863.0,566.9
2935,203.1,148.1,11454.0,522.1
2936,212.1,158.5,11681.0,609.7
2937,180.9,127.8,11091.0,379.9
2938,186.6,174.2,11031.0,578.0
2939,165.4,165.0,11662.0,358.2
2940,184.1,147.2,11554.0,431.2
2941,204.9,130.3,11549.0,469.1
2942,183.0,152.9,11408.0,463.0
2943,199.6,135.6,11420.0,478.3
2944,187.1,154.4,11609.0,474.8
2945,194.9,154.1,11097.0,532.5
2946,172.8,140.6,11188.0,361.2
2947,191.3,161.2,11759.0,519.8
2948,145.1,158.1,11140.0,310.8
2949,187.2,159.8,11401.0,504.8
2950,165.5,150.1,11573.0,374.4
2951,208.1,135.8,11900.0,500.6
2952,201.7,159.8,11279.0,598.3
2953,197.0,147.3,11271.0,512.8
2954,212.8,136.1,11727.0,522.4
2955,175.8,163.5,11686.0,432.2
2956,216.2,171.0,11604.0,688.5
2957,204.0,149.6,11310.0,542.6
2958,186.5,171.6,11156.0,559.2
2959,207.0,150.9,11470.0,568.4
2960,173.4,146.2,11764.0,375.1
2961,177.6,143.7,11772.0,391.0
2962,180.9,166.4,10919.0,543.1
2963,182.1,142.2,11271.0,401.2
2964,174.2,157.4,11311.0,409.2
2965,208.3,144.4,11875.0,507.1
2966,186.1,145.4,11546.0,432.7
2967,195.3,160.3,11248.0,547.2
2968,181.4,146.2,10829.0,437.5
2969,162.7,146.0,11422.0,330.1
2970,194.1,161.3,10906.0,559.2
2971,161.3,166.0,11718.0,361.1
2972,189.0,156.4,11628.0,485.1
2973,169.5,143.5,11307.0,381.1
2974,219.8,144.9,11272.0,631.2
2975,203.7,150.8,11787.0,543.9
2976,191.6,153.2,11117.0,522.1
2977,209.0,140.1,11074.0,556.7
2978,177.3,157.2,11833.0,415.3
2979,198.2,150.9,11690.0,495.1
2980,193.0,132.8,11703.0,417.0
2981,194.0,140.7,11015.0,472.7
2982,209.1,145.0,10958.0,589.3
2983,201.0,149.3,10829.0,562.1
2984,194.3,168.9,11061.0,587.1
2985,165.2,152.4,11652.0,339.4
2986,175.6,141.6,11064.0,416.1
2987,188.2,152.2,11602.0,458.1
2988,191.4,146.5,11077.0,467.9
2989,173.0,153.2,11235.0,401.9
2990,226.2,155.8,11881.0,708.1
2991,212.7,162.1,11069.0,657.0
2992,199.0,149.8,11214.0,524.1
2993,191.1,166.4,11131.0,542.9
2994,186.8,159.1,10921.0,506.2
2995,175.7,142.9,11339.0,377.5
2996,191.2,172.1,11217.0,562.8
2997,193.9,153.3,11564.0,514.3
2998,171.4,141.6,11699.0,360.3
2999,195.0,166.5,11399.0,538.9
3000,187.7,170.8,10835.0,549.9
3001,161.4,149.7,11481.0,331.3
3002,177.1,145.0,10861.0,419.4
3003,183.8,148.3,11478.0,456.3
3004,218.3,157.1,11554.0,646.0
3005,198.3,162.8,11018.0,579.9
3006,170.0,155.7,11701.0,411.1
3007,197.3,151.0,11802.0,511.2
3008,166.8,165.0,11694.0,401.1
3009,206.2,146.9,11136.0,590.4
3010,182.9,160.3,11445.0,476.1
3011,188.6,147.1,11806.0,413.4
3012,209.9,154.3,11153.0,622.0
3013,170.7,148.9,11702.0,346.8
3014,169.0,149.4,10810.0,401.8
3015,181.2,146.2,10804.0,418.9
3016,205.6,163.4,11636.0,586.7
3017,167.2,142.7,11638.0,337.3
3018,147.5,142.6,11668.0,254.4
3019,183.2,171.2,11823.0,481.0
3020,198.3,159.8,10930.0,590.2
3021,208.0,126.1,11055.0,483.0
3022,183.1,144.3,11794.0,418.3
3023,183.8,131.9,10995.0,390.8
3024,207.3,140.5,11550.0,519.9
3025,162.0,120.0,11384.0,281.4
3026,184.2,148.6,10892.0,447.9
3027,192.9,138.6,11114.0,444.1
3028,196.7,150.6,11372.0,519.9
3029,182.4,133.7,11738.0,395.8
3030,190.5,150.8,11578.0,471.6
3031,152.7,145.9,11484.0,289.2
3032,180.1,165.0,11346.0,474.2
3033,196.8,164.1,11129.0,572.0
3034,175.3,157.9,10931.0,447.2
3035,190.9,146.7,11250.0,437.3
3036,196.7,169.9,10831.0,590.7
3037,184.9,134.5,11032.0,403.9
3038,192.6,136.0,11276.0,449.4
3039,175.6,149.2,11260.0,411.1
3040,186.9,172.5,10849.0,565.1
3041,199.2,148.0,11448.0,516.5
3042,192.4,148.2,11405.0,461.2
3043,181.2,135.6,10886.0,430.6
3044,193.4,159.5,11837.0,522.7
3045,200.7,159.5,10909.0,570.3
3046,159.3,157.9,11740.0,346.1
3047,207.4,143.7,10800.0,563.3
3048,185.0,142.9,11771.0,417.5
3049,196.4,137.1,10822.0,504.3
3050,208.0,150.8,11634.0,592.7
3051,169.4,139.2,11198.0,368.1
3052,179.4,138.2,11612.0,387.4
3053,185.7,145.8,11242.0,441.9
3054,178.2,145.1,10878.0,426.5
3055,216.0,144.6,11644.0,600.0
3056,177.1,154.7,10878.0,445.5
3057,181.7,150.8,11814.0,407.9
3058,193.1,147.1,10856.0,480.8
3059,172.0,151.8,11327.0,404.1
3060,184.1,140.1,11595.0,413.0
3061,194.8,151.1,11233.0,500.4
3062,185.0,151.5,11039.0,485.2
3063,188.6,135.0,11635.0,406.3
3064,182.1,160.0,11663.0,452.6
3065,167.3,141.2,11815.0,334.1
3066,194.8,150.9,11214.0,505.5
3067,216.3,161.6,11357.0,669.6
3068,190.3,159.3,11199.0,532.1
3069,193.4,150.3,11083.0,490.1
3070,200.4,146.4,11626.0,512.9
3071,171.0,159.5,11174.0,419.7
3072,215.5,156.7,11271.0,648.4
3073,193.0,143.8,11244.0,489.7
3074,214.5,142.1,11584.0,564.8
3075,179.0,129.3,11810.0,358.0
3076,217.3,151.5,11533.0,631.0
3077,201.6,149.2,11319.0,528.2
3078,198.3,161.4,11657.0,548.8
3079,193.5,153.6,11505.0,496.1
3080,186.3,163.3,10867.0,519.6
3081,208.0,143.0,10905.0,562.6
3082,192.1,161.4,10842.0,556.4
3083,160.5,144.7,11302.0,331.0
3084,173.2,157.8,11708.0,410.4
3085,187.2,135.4,11144.0,425.6
3086,194.6,152.4,11223.0,490.3
3087,189.2,130.2,11800.0,395.1
3088,208.3,147.3,11721.0,546.3
3089,160.7,154.4,11532.0,349.6
3090,192.2,144.8,11093.0,473.0
3091,162.7,139.5,10929.0,320.1
3092,201.4,158.5,10818.0,603.5
3093,188.6,149.0,10918.0,481.1
3094,196.3,145.1,11122.0,505.3
3095,177.0,150.4,11407.0,409.1
3096,209.2,176.4,10870.0,709.9
3097,205.6,161.5,10950.0,617.0
3098,198.8,161.6,10999.0,565.9
3099,188.1,154.4,11495.0,482.0
3100,198.7,151.7,11477.0,512.7
3101,179.4,126.0,11406.0,358.1
3102,202.8,143.2,11076.0,538.1
3103,214.7,145.2,11208.0,588.6
3104,206.1,131.3,10906.0,492.9
3105,179.1,138.4,11049.0,438.1
3106,195.4,130.2,11787.0,413.9
3107,170.6,149.6,11878.0,376.0
3108,198.6,158.2,11512.0,571.0
3109,196.8,161.1,11809.0,539.9
3110,162.0,154.1,11507.0,346.9
3111,172.6,140.4,10837.0,384.8
3112,185.8,130.7,11896.0,366.5
3113,185.5,132.4,10909.0,430.9
3114,171.9,137.3,11551.0,359.6
3115,195.8,141.1,11078.0,480.8
3116,193.8,148.4,11231.0,480.5
3117,187.1,139.9,11511.0,405.5
3118,178.7,153.4,11280.0,448.9
3119,205.7,147.7,11076.0,566.1
3120,214.8,150.1,11168.0,623.6
3121,182.7,161.4,11176.0,470.0
3122,180.8,138.2,11855.0,359.2
3123,197.4,154.2,11678.0,528.7
3124,184.6,149.9,11304.0,452.5
3125,187.9,146.7,11020.0,483.6
3126,201.1,158.9,11692.0,543.6
3127,161.4,158.8,10973.0,373.2
3128,209.8,140.5,11032.0,571.3
3129,191.1,148.2,11203.0,494.0
3130,183.8,152.8,11768.0,450.8
3131,188.7,147.3,10945.0,474.5
3132,189.4,155.9,10934.0,520.7
3133,164.0,152.8,11343.0,379.1
3134,212.4,168.3,11104.0,682.5
3135,190.6,134.7,11426.0,420.7
3136,196.6,148.8,11297.0,529.4
3137,204.3,140.9,11278.0,511.5
3138,174.7,156.0,10923.0,445.3
3139,197.1,133.8,10955.0,473.7
3140,186.0,153.5,11703.0,426.0
3141,202.7,143.7,11774.0,518.4
3142,158.1,142.7,11058.0,281.1
3143,188.5,135.5,10925.0,411.1
3144,181.0,145.3,10859.0,446.2
3145,196.5,160.8,11469.0,549.3
3146,197.1,149.7,11587.0,492.3
3147,179.4,156.3,11210.0,450.8
3148,179.3,166.6,11548.0,426.1
3149,188.3,152.6,11584.0,478.0
3150,176.6,144.4,11829.0,384.3
3151,202.6,154.7,10871.0,583.5
3152,184.5,144.6,11012.0,447.0
3153,146.4,145.0,10875.0,293.1
3154,184.4,134.8,11755.0,389.4
3155,174.4,159.3,11672.0,387.0
3156,165.5,146.1,11432.0,383.2
3157,171.4,151.8,10892.0,427.7
3158,191.6,139.6,11101.0,442.7
3159,209.9,154.4,11127.0,606.2
3160,194.7,142.4,11417.0,469.2
3161,180.9,148.6,11084.0,454.9
3162,196.8,158.8,10880.0,533.0
3163,183.1,157.9,11604.0,448.8
3164,179.6,149.8,11129.0,407.6
3165,172.7,132.3,11298.0,345.0
3166,163.7,179.9,10940.0,433.8
3167,184.2,167.5,11683.0,487.3
3168,192.4,157.2,11422.0,500.3
3169,188.6,142.5,11792.0,418.3
3170,183.8,148.9,11345.0,452.4
3171,175.8,144.6,11836.0,384.4
3172,199.1,162.6,11781.0,555.6
3173,170.2,152.6,11434.0,384.2
3174,201.6,142.2,11827.0,480.1
3175,175.0,145.3,11155.0,396.9
3176,178.7,161.2,11202.0,467.1
3177,168.0,166.0,10850.0,399.2
3178,182.5,165.3,11448.0,486.7
3179,204.6,157.6,11594.0,573.7
3180,197.7,147.5,11651.0,495.8
3181,204.7,120.0,10965.0,456.2
3182,197.8,153.0,11289.0,491.9
3183,173.4,150.0,10995.0,403.8
3184,185.0,151.4,11528.0,476.5
3185,178.3,150.5,10974.0,436.3
3186,210.0,136.7,11795.0,506.5
3187,172.0,155.6,11054.0,416.9
3188,203.4,156.3,11121.0,586.9
3189,203.4,156.8,11736.0,562.7
3190,217.4,159.5,11304.0,663.6
3191,183.9,156.0,10826.0,493.6
3192,200.7,145.9,11344.0,543.1
3193,224.2,149.3,10893.0,704.2
3194,180.7,150.9,11884.0,449.9
3195,167.0,151.1,11447.0,358.1
3196,161.8,160.0,11082.0,403.1
3197,200.7,156.4,11420.0,539.9
3198,161.8,170.8,10885.0,415.8
3199,184.4,172.1,11680.0,512.0
3200,196.6,150.8,11818.0,485.3
3201,192.8,120.0,11762.0,380.5
3202,196.4,162.4,11176.0,574.0
3203,193.3,144.6,11158.0,473.7
3204,209.2,142.0,10839.0,598.3
3205,175.7,146.0,11517.0,370.7
3206,179.8,145.5,11388.0,442.4
3207,178.4,156.1,11305.0,454.6
3208,202.5,134.4,11798.0,465.6
3209,203.5,139.2,10985.0,518.9
3210,196.8,153.4,10811.0,541.9
3211,207.8,156.2,10881.0,617.7
3212,172.3,156.4,11046.0,419.8
3213,215.0,142.1,10837.0,625.1
3214,212.8,140.2,11353.0,589.1
3215,201.0,144.9,11145.0,528.5
3216,216.7,152.4,10999.0,638.2
3217,165.2,164.9,11625.0,378.6
3218,182.1,129.5,11025.0,387.0
3219,179.0,147.8,11556.0,394.2
3220,200.8,136.7,11184.0,475.2
3221,174.2,133.5,11363.0,388.1
3222,201.4,159.7,11827.0,551.9
3223,210.6,155.4,10841.0,623.2
3224,200.4,154.5,11350.0,559.0
3225,194.3,159.2,11740.0,494.1
3226,175.2,145.2,11447.0,372.8
3227,177.3,145.7,11105.0,400.3
3228,208.7,171.9,11237.0,691.2
3229,201.7,147.5,11548.0,515.9
3230,189.4,157.4,11780.0,442.6
3231,183.7,150.1,10845.0,485.2
3232,159.6,131.5,10879.0,303.4
3233,173.9,129.6,11158.0,323.5
3234,218.7,144.2,11056.0,619.0
3235,170.8,160.6,11091.0,430.1
3236,192.8,157.9,11043.0,537.7
3237,205.1,159.1,11015.0,634.8
3238,171.2,140.1,10944.0,362.4
3239,192.8,166.2,11827.0,522.8
3240,204.1,140.4,10959.0,522.9
3241,190.2,152.1,11025.0,476.0
3242,233.0,149.9,11071.0,748.5
3243,165.0,148.3,11826.0,348.1
3244,205.9,163.4,11631.0,599.7
3245,187.4,142.9,11669.0,436.7
3246,201.6,136.5,10915.0,497.9
3247,196.6,150.2,11720.0,480.4
3248,179.0,146.0,11249.0,416.4
3249,193.4,183.8,11089.0,637.5
3250,162.1,156.8,11433.0,384.5
3251,199.0,145.9,11704.0,505.8
3252,194.5,139.4,11657.0,452.8
3253,199.6,131.2,11779.0,447.7
3254,205.9,139.7,11821.0,501.2
3255,195.5,151.1,11062.0,506.9
3256,192.2,164.3,11266.0,539.1
3257,176.8,161.2,10816.0,445.8
3258,179.3,152.3,11767.0,414.3
3259,207.8,146.8,10970.0,602.3
3260,211.5,152.7,11748.0,594.0
3261,186.4,144.8,11162.0,437.1
3262,190.7,167.2,11205.0,541.5
3263,176.4,148.1,10843.0,412.7
3264,207.6,149.1,11160.0,575.0
3265,200.0,127.8,11777.0,449.7
3266,219.1,148.0,10828.0,666.2
3267,176.8,158.4,11247.0,477.5
3268,184.3,139.3,10835.0,454.8
3269,193.5,142.5,11208.0,478.9
3270,199.7,157.9,10990.0,583.2
3271,186.8,135.2,11077.0,422.8
3272,176.9,160.6,11765.0,410.2
3273,203.2,144.7,11280.0,549.3
3274,200.8,146.1,11101.0,545.9
3275,176.3,138.8,11448.0,372.9
3276,210.3,153.8,10956.0,625.0
3277,207.6,174.6,11085.0,697.1
3278,192.0,157.8,11401.0,523.1
3279,191.2,141.4,11061.0,445.2
3280,198.3,161.4,11547.0,553.2
3281,177.1,146.8,11341.0,403.5
3282,190.5,163.7,11649.0,526.5
3283,157.7,158.1,11843.0,347.5
3284,203.1,120.6,10927.0,475.1
3285,166.6,140.0,11168.0,331.0
3286,212.6,159.4,11152.0,634.2
3287,185.0,151.5,10966.0,489.8
3288,186.8,139.8,11691.0,408.4
3289,180.6,143.7,11636.0,379.8
3290,185.7,130.9,11333.0,406.3
3291,211.3,149.1,11392.0,576.1
3292,152.7,172.1,10865.0,396.1
3293,209.2,158.0,11411.0,610.3
3294,195.1,171.9,11670.0,562.9
3295,171.9,158.8,11431.0,405.0
3296,173.9,160.3,11092.0,460.7
3297,215.1,169.7,11534.0,686.6
3298,175.8,153.8,11198.0,418.4
3299,172.7,148.1,11399.0,375.6
3300,207.1,160.3,11336.0,605.2
3301,195.1,164.5,11219.0,543.4
3302,175.9,145.2,11591.0,403.2
3303,193.2,142.8,11772.0,425.8
3304,174.6,151.4,10806.0,425.1
3305,206.5,158.3,11827.0,580.0
3306,205.9,158.0,11363.0,594.7
3307,198.0,135.8,11571.0,449.1
3308,195.4,169.1,11741.0,560.0
3309,216.4,143.6,11314.0,581.1
3310,190.0,147.3,11718.0,453.6
3311,172.3,141.0,10995.0,390.3
3312,196.7,177.0,10975.0,631.1
3313,221.3,152.4,11523.0,637.6
3314,174.8,141.5,11757.0,385.6
3315,184.6,158.6,11782.0,460.0
3316,196.2,157.7,11508.0,538.9
3317,189.2,148.1,11378.0,488.9
3318,175.3,158.4,11165.0,452.6
3319,206.8,141.7,11878.0,527.3
3320,224.8,145.1,11152.0,660.3
3321,192.9,129.9,11619.0,428.1
3322,176.4,136.8,11385.0,377.2
3323,166.8,168.1,11469.0,389.4
3324,193.9,166.4,11233.0,561.4
3325,206.6,150.7,11861.0,545.8
3326,197.1,166.6,11429.0,575.3
3327,190.0,148.4,11832.0,450.7
3328,181.2,147.6,10808.0,436.7
3329,173.6,150.6,11430.0,406.9
3330,202.5,148.8,11589.0,506.8
3331,203.7,147.8,11620.0,549.9
3332,166.8,161.4,11795.0,377.4
3333,213.8,151.5,10805.0,644.9
3334,198.6,157.1,10800.0,582.2
3335,211.0,160.3,11319.0,639.4
3336,169.9,153.9,10832.0,388.8
3337,169.5,140.3,11872.0,351.9
3338,187.8,136.5,11044.0,440.2
3339,197.5,151.5,11320.0,512.7
3340,216.9,148.3,10867.0,631.0
3341,200.6,150.9,11374.0,528.7
3342,186.4,149.8,11218.0,444.4
3343,174.6,175.8,10849.0,519.9
3344,208.5,136.7,11169.0,554.1
3345,175.5,130.1,11231.0,363.7
3346,214.4,153.3,11889.0,589.6
3347,185.7,146.2,11029.0,454.5
3348,213.9,153.2,11399.0,625.9
3349,200.2,155.8,11886.0,551.8
3350,187.9,162.8,11671.0,484.3
3351,182.2,134.9,11893.0,359.9
3352,184.9,144.4,11865.0,439.3
3353,196.4,154.3,11338.0,498.2
3354,191.2,157.7,11566.0,483.1
3355,181.1,171.9,10921.0,512.6
3356,187.5,159.6,11285.0,473.7
3357,191.2,149.4,11690.0,483.9
3358,158.1,141.1,11356.0,323.3
3359,196.9,144.4,11573.0,474.8
3360,175.3,144.1,11620.0,400.2
3361,172.7,156.6,11079.0,443.2
3362,164.7,152.6,11763.0,350.1
3363,163.1,136.8,11306.0,315.0
3364,169.7,145.6,11031.0,414.0
3365,179.4,158.8,11752.0,445.5
3366,219.3,153.5,11260.0,659.5
3367,182.1,155.7,11625.0,464.6
3368,192.7,153.8,11403.0,505.3
3369,196.0,166.3,11220.0,561.7
3370,192.0,152.4,11691.0,481.5
3371,188.8,146.1,11443.0,471.0
3372,172.1,140.8,11230.0,341.5
3373,211.8,152.5,10921.0,621.9
3374,217.1,125.6,11785.0,523.1
3375,164.8,148.2,10839.0,363.4
3376,174.6,147.9,11750.0,407.2
3377,185.8,136.4,11196.0,441.7
3378,175.5,140.7,11503.0,375.9
3379,197.6,158.1,11814.0,513.9
3380,179.1,152.3,10967.0,441.1
3381,222.5,151.0,11424.0,694.3
3382,207.9,153.1,11641.0,596.2
3383,193.2,150.9,11633.0,486.1
3384,205.4,162.4,11378.0,593.2
3385,206.6,151.2,11487.0,563.6
3386,181.5,135.4,11633.0,387.3
3387,177.8,166.3,11725.0,429.5
3388,191.2,153.7,11638.0,483.9
3389,202.9,144.1,11189.0,550.2
3390,192.1,137.5,11896.0,399.4
3391,166.3,154.0,11278.0,390.1
3392,178.0,148.8,10827.0,455.9
3393,188.9,165.7,11199.0,519.6
3394,188.9,146.5,10941.0,503.2
3395,219.6,141.6,10934.0,614.2
3396,169.2,159.0,11110.0,416.3
3397,197.6,159.3,10859.0,567.9
3398,212.3,151.7,11557.0,587.1
3399,224.1,156.8,10881.0,714.1
3400,183.9,149.6,11024.0,469.7
3401,197.4,152.3,10902.0,557.1
3402,198.5,161.6,10869.0,585.3
3403,192.9,156.3,11095.0,503.8
3404,188.5,148.3,11429.0,467.2
3405,196.5,163.5,11861.0,538.9
3406,152.0,126.4,11763.0,245.0
3407,200.2,170.5,11764.0,609.2
3408,191.9,132.9,10994.0,421.8
3409,186.7,143.7,11091.0,418.3
3410,220.7,149.6,10884.0,658.5
3411,179.9,148.5,11656.0,423.0
3412,184.0,160.1,10877.0,482.1
3413,219.9,139.4,11412.0,575.9
3414,177.5,152.6,11073.0,448.6
3415,181.7,144.2,11068.0,437.4
3416,187.8,153.0,11890.0,459.3
3417,202.6,149.4,11632.0,538.8
3418,193.1,150.9,11721.0,473.9
3419,170.6,144.5,11429.0,362.3
3420,182.0,144.9,11758.0,420.4
3421,180.9,152.9,11510.0,414.4
3422,188.8,159.4,11841.0,448.0
3423,196.4,144.0,11109.0,493.5
3424,196.3,141.3,11455.0,489.2
3425,163.4,156.1,11559.0,364.3
3426,206.0,149.7,11232.0,578.1
3427,193.8,158.3,11768.0,475.0
3428,210.8,140.9,11878.0,531.9
3429,196.7,132.2,11343.0,460.6
3430,206.5,144.7,11230.0,529.2
3431,197.0,142.3,11319.0,500.9
3432,210.2,149.2,11738.0,560.0
3433,197.8,143.6,11510.0,534.5
3434,188.5,157.4,10849.0,483.0
3435,224.1,147.1,11396.0,668.8
3436,203.3,151.5,10819.0,573.1
3437,198.6,151.6,11656.0,488.7
3438,170.9,151.9,11161.0,389.5
3439,170.7,149.8,11319.0,389.6
3440,194.4,155.1,11679.0,517.4
3441,192.2,142.0,10851.0,509.3
3442,180.8,164.0,10974.0,509.7
3443,192.1,147.6,11238.0,470.4
3444,213.8,136.9,11053.0,583.2
3445,200.4,151.9,11172.0,552.0
3446,172.9,141.5,11898.0,345.6
3447,188.3,156.7,11708.0,471.4
3448,177.9,172.1,11772.0,452.1
3449,184.2,142.1,11831.0,408.1
3450,183.8,153.3,11175.0,452.5
3451,182.8,132.4,11127.0,382.5
3452,171.2,154.5,11057.0,416.7
3453,188.1,141.1,11713.0,435.7
3454,181.6,143.8,11548.0,407.7
3455,146.1,139.0,11060.0,288.6
3456,220.8,157.3,11215.0,680.0
3457,206.3,160.1,11357.0,595.5
3458,184.4,150.2,11381.0,458.6
3459,190.3,141.4,11778.0,432.6
3460,172.4,165.9,11219.0,440.9
3461,215.4,142.5,11799.0,522.7
3462,218.5,128.4,11286.0,543.1
3463,192.4,154.6,11621.0,464.8
3464,205.4,139.0,11823.0,477.3
3465,192.6,159.9,11798.0,482.8
3466,169.9,146.2,10863.0,373.1
3467,183.8,156.0,11026.0,470.0
3468,192.0,164.0,11325.0,526.5
3469,183.2,137.9,11275.0,420.4
3470,186.7,144.3,11505.0,440.7
3471,188.6,149.2,11839.0,420.0
3472,188.8,165.4,10924.0,540.8
3473,190.8,143.4,11297.0,466.9
3474,174.1,144.1,11012.0,391.6
3475,179.2,154.8,11784.0,421.1
3476,170.7,144.2,11861.0,357.3
3477,204.7,151.5,11327.0,571.8
3478,158.4,134.5,10914.0,285.6
3479,207.3,172.1,11664.0,630.6
3480,210.8,136.5,11567.0,547.1
3481,185.5,146.8,11190.0,472.5
3482,151.0,149.7,11776.0,302.4
3483,184.6,169.1,11873.0,493.3
3484,189.0,136.8,11414.0,453.0
3485,174.8,169.8,11422.0,483.3
3486,182.3,157.6,11127.0,468.5
3487,213.0,154.2,11443.0,596.4
3488,200.0,140.2,11284.0,492.7
3489,176.1,155.7,11132.0,480.4
3490,166.0,142.8,10874.0,338.4
3491,185.1,162.7,11078.0,496.0
3492,186.8,140.3,11018.0,423.1
3493,197.4,148.9,11396.0,511.1
3494,182.0,144.4,11462.0,399.3
3495,197.7,140.1,11469.0,475.8
3496,219.0,157.4,11227.0,643.4
3497,202.2,155.4,11263.0,573.4
3498,189.3,162.1,11718.0,513.9
3499,187.3,132.2,11324.0,403.6
3500,184.6,160.6,11887.0,458.8
3501,207.7,175.1,11284.0,666.9
3502,180.6,145.5,11515.0,414.8
3503,190.7,169.0,10855.0,565.3
3504,190.8,147.4,11519.0,477.1
3505,182.5,136.3,11737.0,405.1
3506,169.4,146.9,11837.0,344.1
3507,194.8,160.5,11897.0,507.5
3508,189.1,141.6,11110.0,469.2
3509,197.5,144.0,11433.0,470.0
3510,182.0,155.9,11296.0,427.7
3511,208.3,150.0,11420.0,573.5
3512,176.8,155.8,10973.0,451.6
3513,215.7,152.4,11742.0,592.9
3514,163.8,154.8,11801.0,343.2
3515,196.5,145.7,11295.0,486.7
3516,197.1,152.3,11108.0,519.8
3517,178.1,140.7,10955.0,417.7
3518,196.4,162.9,11552.0,526.0
3519,209.2,143.7,11143.0,560.2
3520,156.7,161.3,11800.0,322.2
3521,197.5,147.7,11538.0,477.6
3522,152.6,152.0,11510.0,320.6
3523,175.5,145.1,11415.0,383.6
3524,214.4,139.8,10850.0,595.5
3525,181.3,132.6,11825.0,345.7
3526,172.4,139.4,11491.0,349.5
3527,187.0,146.8,11893.0,443.0
3528,221.0,152.1,11391.0,691.2
3529,162.5,160.1,11581.0,335.5
3530,174.2,145.5,10862.0,403.7
3531,212.5,141.2,11495.0,560.6
3532,217.9,135.6,11641.0,543.5
3533,188.4,154.8,11656.0,484.4
3534,171.4,163.8,11647.0,400.3
